PicoQuant FluoFit 4.6.5.0
Saved : 5/21/2025 12:47:27 PM

Repeated with correct IRF

Model: Exp. [Reconv.] (Exponential)
Plotted Data Set #0 Decay:
"\..\tryptamine_0p067odat261ex_350em_200uw_50ns_20mins_1938_may20_2025.sdt" (0)
Plotted Data Set #0 IRF:
"\..\irf_261ex_261emt261ex_100uw_2143_nodblexc_05202025_correctcuvetteposition.sdt" (0)
X²(reduced): 0.8238 ; Fitted Data Points: 3766

Data Set #0
     Decay                 IRF                   Model Decay           Residuals
     t[ns]     Intens.     t[ns]     Intens.     t[ns]     Intens.     t[ns]       diff.
   13.3057        359   12.4735          0   13.3057    358.114   13.3057      0.047
   13.3179        348   12.4857          0   13.3179    357.322   13.3179     -0.498
   13.3301        381   12.4979          0   13.3301    356.532   13.3301      1.250
   13.3423        335   12.5101          0   13.3423    355.744   13.3423     -1.130
   13.3545        351   12.5223          0   13.3545    354.957   13.3545     -0.211
   13.3667        359   12.5345          0   13.3667    354.172   13.3667      0.254
   13.3789        374   12.5467          0   13.3789    353.389   13.3789      1.063
   13.3911        334   12.5589          0   13.3911    352.608   13.3911     -1.015
   13.4033        380   12.5711          0   13.4033    351.829   13.4033      1.441
   13.4155        354   12.5833          0   13.4155    351.051   13.4155      0.156
   13.4277        358   12.5955          0   13.4277    350.275   13.4277      0.407
   13.4399        350   12.6077          0   13.4399    349.500   13.4399      0.027
   13.4521        326   12.6199          0   13.4521    348.728   13.4521     -1.255
   13.4644        345   12.6322          0   13.4644    347.957   13.4644     -0.159
   13.4766        353   12.6444          0   13.4766    347.187   13.4766      0.309
   13.4888        335   12.6566          0   13.4888    346.420   13.4888     -0.622
   13.5010        359   12.6688          0   13.5010    345.654   13.5010      0.702
   13.5132        327   12.6810          0   13.5132    344.890   13.5132     -0.986
   13.5254        356   12.6932          1   13.5254    344.127   13.5254      0.627
   13.5376        316   12.7054          0   13.5376    343.366   13.5376     -1.535
   13.5498        339   12.7176          0   13.5498    342.607   13.5498     -0.195
   13.5620        350   12.7298          0   13.5620    341.850   13.5620      0.434
   13.5742        318   12.7420          0   13.5742    341.094   13.5742     -1.291
   13.5864        340   12.7542          0   13.5864    340.340   13.5864     -0.018
   13.5986        362   12.7664          0   13.5986    339.587   13.5986      1.175
   13.6108        360   12.7786          0   13.6108    338.837   13.6108      1.112
   13.6230        342   12.7908          0   13.6230    338.087   13.6230      0.211
   13.6353        356   12.8031          0   13.6353    337.340   13.6353      0.986
   13.6475        311   12.8153          0   13.6475    336.594   13.6475     -1.447
   13.6597        338   12.8275          0   13.6597    335.850   13.6597      0.117
   13.6719        347   12.8397          0   13.6719    335.108   13.6719      0.637
   13.6841        329   12.8519          0   13.6841    334.367   13.6841     -0.295
   13.6963        303   12.8641          1   13.6963    333.627   13.6963     -1.754
   13.7085        368   12.8763          0   13.7085    332.890   13.7085      1.825
   13.7207        342   12.8885          0   13.7207    332.154   13.7207      0.531
   13.7329        360   12.9007          0   13.7329    331.419   13.7329      1.502
   13.7451        357   12.9129          0   13.7451    330.687   13.7451      1.389
   13.7573        326   12.9251          0   13.7573    329.956   13.7573     -0.218
   13.7695        361   12.9373          0   13.7695    329.226   13.7695      1.668
   13.7817        308   12.9495          0   13.7817    328.498   13.7817     -1.164
   13.7939        341   12.9617          0   13.7939    327.772   13.7939      0.714
   13.8062        323   12.9740          0   13.8062    327.047   13.8062     -0.225
   13.8184        318   12.9862          0   13.8184    326.324   13.8184     -0.465
   13.8306        318   12.9984          0   13.8306    325.603   13.8306     -0.425
   13.8428        314   13.0106          0   13.8428    324.883   13.8428     -0.612
   13.8550        327   13.0228          0   13.8550    324.165   13.8550      0.156
   13.8672        291   13.0350          0   13.8672    323.448   13.8672     -1.896
   13.8794        324   13.0472          0   13.8794    322.733   13.8794      0.070
   13.8916        315   13.0594          0   13.8916    322.019   13.8916     -0.394
   13.9038        373   13.0716          0   13.9038    321.308   13.9038      2.669
   13.9160        324   13.0838          0   13.9160    320.597   13.9160      0.188
   13.9282        317   13.0960          0   13.9282    319.888   13.9282     -0.162
   13.9404        315   13.1082          0   13.9404    319.181   13.9404     -0.235
   13.9526        309   13.1204          0   13.9526    318.475   13.9526     -0.537
   13.9648        321   13.1326          0   13.9648    317.771   13.9648      0.180
   13.9771        294   13.1449          0   13.9771    317.069   13.9771     -1.341
   13.9893        310   13.1571          0   13.9893    316.368   13.9893     -0.360
   14.0015        319   13.1693          0   14.0015    315.668   14.0015      0.186
   14.0137        272   13.1815          0   14.0137    314.971   14.0137     -2.596
   14.0259        302   13.1937          0   14.0259    314.274   14.0259     -0.704
   14.0381        304   13.2059          0   14.0381    313.579   14.0381     -0.548
   14.0503        317   13.2181          0   14.0503    312.886   14.0503      0.230
   14.0625        347   13.2303          0   14.0625    312.194   14.0625      1.863
   14.0747        313   13.2425          0   14.0747    311.504   14.0747      0.084
   14.0869        313   13.2547          0   14.0869    310.815   14.0869      0.123
   14.0991        306   13.2669          0   14.0991    310.128   14.0991     -0.235
   14.1113        322   13.2791          0   14.1113    309.443   14.1113      0.698
   14.1235        269   13.2913          0   14.1235    308.758   14.1235     -2.415
   14.1357        281   13.3035          0   14.1357    308.076   14.1357     -1.609
   14.1479        323   13.3158          0   14.1479    307.395   14.1479      0.866
   14.1602        325   13.3280          0   14.1602    306.715   14.1602      1.011
   14.1724        340   13.3402          0   14.1724    306.037   14.1724      1.837
   14.1846        290   13.3524          0   14.1846    305.360   14.1846     -0.899
   14.1968        321   13.3646          0   14.1968    304.685   14.1968      0.908
   14.2090        272   13.3768          0   14.2090    304.012   14.2090     -1.934
   14.2212        300   13.3890          0   14.2212    303.340   14.2212     -0.192
   14.2334        301   13.4012          0   14.2334    302.669   14.2334     -0.096
   14.2456        321   13.4134          0   14.2456    302.000   14.2456      1.057
   14.2578        303   13.4256          0   14.2578    301.332   14.2578      0.096
   14.2700        309   13.4378          0   14.2700    300.666   14.2700      0.473
   14.2822        272   13.4500          0   14.2822    300.001   14.2822     -1.692
   14.2944        280   13.4622          0   14.2944    299.338   14.2944     -1.152
   14.3066        327   13.4744          0   14.3066    298.676   14.3066      1.562
   14.3188        298   13.4866          0   14.3188    298.016   14.3188     -0.001
   14.3311        282   13.4989          0   14.3311    297.357   14.3311     -0.911
   14.3433        268   13.5111          0   14.3433    296.699   14.3433     -1.747
   14.3555        310   13.5233          0   14.3555    296.044   14.3555      0.790
   14.3677        295   13.5355          0   14.3677    295.389   14.3677     -0.023
   14.3799        290   13.5477          0   14.3799    294.736   14.3799     -0.277
   14.3921        312   13.5599          0   14.3921    294.084   14.3921      1.011
   14.4043        293   13.5721          0   14.4043    293.434   14.4043     -0.025
   14.4165        266   13.5843          0   14.4165    292.785   14.4165     -1.636
   14.4287        289   13.5965          0   14.4287    292.138   14.4287     -0.184
   14.4409        276   13.6087          0   14.4409    291.492   14.4409     -0.929
   14.4531        283   13.6209          0   14.4531    290.848   14.4531     -0.465
   14.4653        296   13.6331          0   14.4653    290.205   14.4653      0.336
   14.4775        308   13.6453          0   14.4775    289.563   14.4775      1.047
   14.4897        299   13.6575          0   14.4897    288.923   14.4897      0.581
   14.5020        297   13.6698          0   14.5020    288.284   14.5020      0.504
   14.5142        290   13.6820          0   14.5142    287.647   14.5142      0.138
   14.5264        285   13.6942          0   14.5264    287.011   14.5264     -0.119
   14.5386        303   13.7064          0   14.5386    286.376   14.5386      0.952
   14.5508        268   13.7186          0   14.5508    285.743   14.5508     -1.080
   14.5630        298   13.7308          1   14.5630    285.111   14.5630      0.744
   14.5752        283   13.7430          0   14.5752    284.481   14.5752     -0.088
   14.5874        293   13.7552          0   14.5874    283.852   14.5874      0.533
   14.5996        289   13.7674          0   14.5996    283.225   14.5996      0.339
   14.6118        305   13.7796          0   14.6118    282.598   14.6118      1.279
   14.6240        265   13.7918          0   14.6240    281.974   14.6240     -1.039
   14.6362        280   13.8040          0   14.6362    281.350   14.6362     -0.080
   14.6484        313   13.8162          0   14.6484    280.728   14.6484      1.818
   14.6606        281   13.8284          0   14.6606    280.108   14.6606      0.053
   14.6729        280   13.8407          0   14.6729    279.488   14.6729      0.030
   14.6851        294   13.8529          0   14.6851    278.870   14.6851      0.879
   14.6973        327   13.8651          0   14.6973    278.254   14.6973      2.688
   14.7095        269   13.8773          0   14.7095    277.639   14.7095     -0.525
   14.7217        277   13.8895          0   14.7217    277.025   14.7217     -0.001
   14.7339        278   13.9017          0   14.7339    276.412   14.7339      0.095
   14.7461        289   13.9139          0   14.7461    275.801   14.7461      0.774
   14.7583        284   13.9261          0   14.7583    275.192   14.7583      0.521
   14.7705        310   13.9383          0   14.7705    274.583   14.7705      2.005
   14.7827        271   13.9505          0   14.7827    273.976   14.7827     -0.180
   14.7949        287   13.9627          0   14.7949    273.370   14.7949      0.802
   14.8071        259   13.9749          0   14.8071    272.766   14.8071     -0.852
   14.8193        270   13.9871          0   14.8193    272.163   14.8193     -0.131
   14.8315        274   13.9993          0   14.8315    271.561   14.8315      0.147
   14.8438        268   14.0116          0   14.8438    270.961   14.8438     -0.180
   14.8560        285   14.0238          0   14.8560    270.362   14.8560      0.864
   14.8682        292   14.0360          0   14.8682    269.764   14.8682      1.297
   14.8804        286   14.0482          0   14.8804    269.168   14.8804      0.992
   14.8926        265   14.0604          0   14.8926    268.573   14.8926     -0.219
   14.9048        251   14.0726          0   14.9048    267.979   14.9048     -1.067
   14.9170        264   14.0848          0   14.9170    267.386   14.9170     -0.208
   14.9292        256   14.0970          0   14.9292    266.795   14.9292     -0.672
   14.9414        287   14.1092          0   14.9414    266.205   14.9414      1.223
   14.9536        249   14.1214          0   14.9536    265.617   14.9536     -1.049
   14.9658        253   14.1336          0   14.9658    265.030   14.9658     -0.753
   14.9780        249   14.1458          0   14.9780    264.444   14.9780     -0.975
   14.9902        234   14.1580          0   14.9902    263.859   14.9902     -1.944
   15.0024        250   14.1702          0   15.0024    263.276   15.0024     -0.836
   15.0146        301   14.1824          1   15.0146    262.694   15.0146      2.201
   15.0269        276   14.1947          0   15.0269    262.113   15.0269      0.833
   15.0391        268   14.2069          0   15.0391    261.533   15.0391      0.394
   15.0513        256   14.2191          0   15.0513    260.955   15.0513     -0.308
   15.0635        299   14.2313          0   15.0635    260.378   15.0635      2.226
   15.0757        241   14.2435          0   15.0757    259.802   15.0757     -1.206
   15.0879        252   14.2557          0   15.0879    259.228   15.0879     -0.454
   15.1001        294   14.2679          0   15.1001    258.655   15.1001      2.054
   15.1123        244   14.2801          0   15.1123    258.083   15.1123     -0.898
   15.1245        241   14.2923          0   15.1245    257.513   15.1245     -1.059
   15.1367        264   14.3045          0   15.1367    256.943   15.1367      0.433
   15.1489        286   14.3167          0   15.1489    256.375   15.1489      1.746
   15.1611        253   14.3289          0   15.1611    255.808   15.1611     -0.176
   15.1733        275   14.3411          0   15.1733    255.243   15.1733      1.187
   15.1855        248   14.3533          0   15.1855    254.678   15.1855     -0.422
   15.1978        265   14.3656          0   15.1978    254.115   15.1978      0.666
   15.2100        269   14.3778          0   15.2100    253.554   15.2100      0.938
   15.2222        265   14.3900          0   15.2222    252.993   15.2222      0.735
   15.2344        255   14.4022          0   15.2344    252.434   15.2344      0.160
   15.2466        232   14.4144          0   15.2466    251.876   15.2466     -1.299
   15.2588        252   14.4266          0   15.2588    251.319   15.2588      0.043
   15.2710        248   14.4388          0   15.2710    250.763   15.2710     -0.175
   15.2832        265   14.4510          0   15.2832    250.209   15.2832      0.905
   15.2954        246   14.4632          0   15.2954    249.656   15.2954     -0.232
   15.3076        255   14.4754          0   15.3076    249.104   15.3076      0.368
   15.3198        242   14.4876          0   15.3198    248.553   15.3198     -0.420
   15.3320        233   14.4998          0   15.3320    248.003   15.3320     -0.979
   15.3442        257   14.5120          0   15.3442    247.455   15.3442      0.593
   15.3564        264   14.5242          0   15.3564    246.908   15.3564      1.048
   15.3687        228   14.5365          0   15.3687    246.362   15.3687     -1.211
   15.3809        219   14.5487          0   15.3809    245.817   15.3809     -1.804
   15.3931        227   14.5609          0   15.3931    245.274   15.3931     -1.208
   15.4053        232   14.5731          1   15.4053    244.732   15.4053     -0.832
   15.4175        232   14.5853          0   15.4175    244.191   15.4175     -0.797
   15.4297        248   14.5975          0   15.4297    243.651   15.4297      0.275
   15.4419        241   14.6097          0   15.4419    243.112   15.4419     -0.135
   15.4541        263   14.6219          0   15.4541    242.575   15.4541      1.255
   15.4663        245   14.6341          1   15.4663    242.038   15.4663      0.188
   15.4785        234   14.6463          0   15.4785    241.503   15.4785     -0.488
   15.4907        241   14.6585          0   15.4907    240.969   15.4907      0.002
   15.5029        225   14.6707          0   15.5029    240.436   15.5029     -1.025
   15.5151        257   14.6829          0   15.5151    239.905   15.5151      1.062
   15.5273        250   14.6951          0   15.5273    239.375   15.5273      0.669
   15.5396        239   14.7074          0   15.5396    238.845   15.5396      0.010
   15.5518        267   14.7196          0   15.5518    238.317   15.5518      1.749
   15.5640        241   14.7318          0   15.5640    237.790   15.5640      0.206
   15.5762        221   14.7440          0   15.5762    237.265   15.5762     -1.089
   15.5884        259   14.7562          0   15.5884    236.740   15.5884      1.378
   15.6006        234   14.7684          0   15.6006    236.217   15.6006     -0.144
   15.6128        227   14.7806          0   15.6128    235.694   15.6128     -0.575
   15.6250        229   14.7928          0   15.6250    235.173   15.6250     -0.406
   15.6372        242   14.8050          0   15.6372    234.653   15.6372      0.470
   15.6494        265   14.8172          0   15.6494    234.135   15.6494      1.889
   15.6616        223   14.8294          0   15.6616    233.617   15.6616     -0.708
   15.6738        237   14.8416          0   15.6738    233.101   15.6738      0.252
   15.6860        239   14.8538          0   15.6860    232.585   15.6860      0.413
   15.6982        263   14.8660          0   15.6982    232.071   15.6982      1.900
   15.7104        228   14.8783          0   15.7104    231.558   15.7104     -0.235
   15.7227        238   14.8905          0   15.7227    231.046   15.7227      0.449
   15.7349        233   14.9027          0   15.7349    230.535   15.7349      0.161
   15.7471        224   14.9149          0   15.7471    230.025   15.7471     -0.401
   15.7593        216   14.9271          0   15.7593    229.517   15.7593     -0.915
   15.7715        214   14.9393          0   15.7715    229.009   15.7715     -1.021
   15.7837        227   14.9515          0   15.7837    228.503   15.7837     -0.099
   15.7959        230   14.9637          0   15.7959    227.998   15.7959      0.131
   15.8081        225   14.9759          0   15.8081    227.494   15.8081     -0.166
   15.8203        246   14.9881          0   15.8203    226.991   15.8203      1.207
   15.8325        214   15.0003          0   15.8325    226.489   15.8325     -0.850
   15.8447        244   15.0125          0   15.8447    225.988   15.8447      1.148
   15.8569        248   15.0247          0   15.8569    225.489   15.8569      1.424
   15.8691        230   15.0369          0   15.8691    224.990   15.8691      0.329
   15.8813        235   15.0491          0   15.8813    224.493   15.8813      0.683
   15.8936        238   15.0614          0   15.8936    223.996   15.8936      0.904
   15.9058        226   15.0736          0   15.9058    223.501   15.9058      0.165
   15.9180        226   15.0858          0   15.9180    223.007   15.9180      0.198
   15.9302        217   15.0980          0   15.9302    222.514   15.9302     -0.373
   15.9424        230   15.1102          0   15.9424    222.022   15.9424      0.524
   15.9546        181   15.1224          0   15.9546    221.531   15.9546     -2.996
   15.9668        233   15.1346          0   15.9668    221.041   15.9668      0.780
   15.9790        216   15.1468          0   15.9790    220.553   15.9790     -0.308
   15.9912        199   15.1590          0   15.9912    220.065   15.9912     -1.486
   16.0034        219   15.1712          0   16.0034    219.579   16.0034     -0.039
   16.0156        205   15.1834          0   16.0156    219.093   16.0156     -0.980
   16.0278        219   15.1956          0   16.0278    218.609   16.0278      0.026
   16.0400        250   15.2078          0   16.0400    218.126   16.0400      2.008
   16.0522        207   15.2200          0   16.0522    217.643   16.0522     -0.736
   16.0645        226   15.2323          0   16.0645    217.162   16.0645      0.585
   16.0767        231   15.2445          0   16.0767    216.682   16.0767      0.938
   16.0889        219   15.2567          0   16.0889    216.203   16.0889      0.188
   16.1011        237   15.2689          0   16.1011    215.725   16.1011      1.376
   16.1133        227   15.2811          0   16.1133    215.248   16.1133      0.777
   16.1255        205   15.2933          0   16.1255    214.772   16.1255     -0.679
   16.1377        218   15.3055          0   16.1377    214.297   16.1377      0.250
   16.1499        226   15.3177          0   16.1499    213.824   16.1499      0.806
   16.1621        207   15.3299          0   16.1621    213.351   16.1621     -0.439
   16.1743        218   15.3421          0   16.1743    212.879   16.1743      0.345
   16.1865        203   15.3543          0   16.1865    212.408   16.1865     -0.657
   16.1987        189   15.3665          0   16.1987    211.939   16.1987     -1.660
   16.2109        199   15.3787          0   16.2109    211.470   16.2109     -0.880
   16.2231        212   15.3909          0   16.2231    211.003   16.2231      0.068
   16.2354        230   15.4032          0   16.2354    210.536   16.2354      1.278
   16.2476        213   15.4154          0   16.2476    210.071   16.2476      0.200
   16.2598        215   15.4276          0   16.2598    209.606   16.2598      0.366
   16.2720        203   15.4398          0   16.2720    209.143   16.2720     -0.429
   16.2842        222   15.4520          0   16.2842    208.681   16.2842      0.890
   16.2964        217   15.4642          0   16.2964    208.219   16.2964      0.593
   16.3086        196   15.4764          0   16.3086    207.759   16.3086     -0.836
   16.3208        163   15.4886          0   16.3208    207.300   16.3208     -3.449
   16.3330        217   15.5008          0   16.3330    206.841   16.3330      0.686
   16.3452        186   15.5130          0   16.3452    206.384   16.3452     -1.487
   16.3574        223   15.5252          0   16.3574    205.928   16.3574      1.138
   16.3696        199   15.5374          0   16.3696    205.472   16.3696     -0.457
   16.3818        208   15.5496          0   16.3818    205.018   16.3818      0.206
   16.3940        198   15.5618          0   16.3940    204.565   16.3940     -0.464
   16.4063        190   15.5741          0   16.4063    204.113   16.4063     -1.019
   16.4185        195   15.5863          0   16.4185    203.661   16.4185     -0.617
   16.4307        189   15.5985          0   16.4307    203.211   16.4307     -1.028
   16.4429        233   15.6107          0   16.4429    202.762   16.4429      1.972
   16.4551        204   15.6229          0   16.4551    202.313   16.4551      0.118
   16.4673        205   15.6351          1   16.4673    201.866   16.4673      0.218
   16.4795        199   15.6473          0   16.4795    201.420   16.4795     -0.171
   16.4917        199   15.6595          0   16.4917    200.975   16.4917     -0.139
   16.5039        194   15.6717          0   16.5039    200.530   16.5039     -0.466
   16.5161        203   15.6839          0   16.5161    200.087   16.5161      0.203
   16.5283        188   15.6961          0   16.5283    199.645   16.5283     -0.845
   16.5405        176   15.7083          0   16.5405    199.203   16.5405     -1.739
   16.5527        215   15.7205          0   16.5527    198.763   16.5527      1.102
   16.5649        191   15.7327          0   16.5649    198.323   16.5649     -0.527
   16.5771        183   15.7449          1   16.5771    197.885   16.5771     -1.094
   16.5894        185   15.7572          0   16.5894    197.447   16.5894     -0.910
   16.6016        228   15.7694          0   16.6016    197.011   16.6016      2.043
   16.6138        190   15.7816          0   16.6138    196.575   16.6138     -0.475
   16.6260        209   15.7938          0   16.6260    196.141   16.6260      0.885
   16.6382        199   15.8060          0   16.6382    195.707   16.6382      0.232
   16.6504        208   15.8182          0   16.6504    195.274   16.6504      0.878
   16.6626        200   15.8304          0   16.6626    194.843   16.6626      0.363
   16.6748        210   15.8426          0   16.6748    194.412   16.6748      1.071
   16.6870        178   15.8548          0   16.6870    193.982   16.6870     -1.191
   16.6992        196   15.8670          0   16.6992    193.553   16.6992      0.174
   16.7114        233   15.8792          0   16.7114    193.125   16.7114      2.601
   16.7236        193   15.8914          1   16.7236    192.698   16.7236      0.022
   16.7358        179   15.9036          0   16.7358    192.272   16.7358     -0.986
   16.7480        184   15.9158          0   16.7480    191.847   16.7480     -0.575
   16.7603        170   15.9281          0   16.7603    191.423   16.7603     -1.633
   16.7725        212   15.9403          0   16.7725    191.000   16.7725      1.436
   16.7847        191   15.9525          0   16.7847    190.578   16.7847      0.030
   16.7969        201   15.9647          0   16.7969    190.156   16.7969      0.761
   16.8091        182   15.9769          0   16.8091    189.736   16.8091     -0.570
   16.8213        182   15.9891          0   16.8213    189.316   16.8213     -0.539
   16.8335        207   16.0013          0   16.8335    188.898   16.8335      1.252
   16.8457        202   16.0135          0   16.8457    188.480   16.8457      0.947
   16.8579        190   16.0257          0   16.8579    188.063   16.8579      0.140
   16.8701        205   16.0379          0   16.8701    187.648   16.8701      1.206
   16.8823        173   16.0501          0   16.8823    187.233   16.8823     -1.076
   16.8945        198   16.0623          0   16.8945    186.819   16.8945      0.791
   16.9067        196   16.0745          0   16.9067    186.406   16.9067      0.682
   16.9189        174   16.0867          0   16.9189    185.994   16.9189     -0.904
   16.9312        164   16.0990          0   16.9312    185.583   16.9312     -1.675
   16.9434        204   16.1112          0   16.9434    185.172   16.9434      1.312
   16.9556        203   16.1234          0   16.9556    184.763   16.9556      1.274
   16.9678        178   16.1356          0   16.9678    184.354   16.9678     -0.474
   16.9800        191   16.1478          0   16.9800    183.947   16.9800      0.508
   16.9922        180   16.1600          0   16.9922    183.540   16.9922     -0.262
   17.0044        198   16.1722          0   17.0044    183.134   17.0044      1.051
   17.0166        188   16.1844          0   17.0166    182.729   17.0166      0.382
   17.0288        161   16.1966          0   17.0288    182.325   17.0288     -1.670
   17.0410        169   16.2088          0   17.0410    181.922   17.0410     -0.988
   17.0532        190   16.2210          0   17.0532    181.520   17.0532      0.612
   17.0654        179   16.2332          0   17.0654    181.119   17.0654     -0.157
   17.0776        177   16.2454          1   17.0776    180.718   17.0776     -0.278
   17.0898        173   16.2576          0   17.0898    180.319   17.0898     -0.553
   17.1021        184   16.2699          0   17.1021    179.920   17.1021      0.299
   17.1143        186   16.2821          0   17.1143    179.522   17.1143      0.472
   17.1265        156   16.2943          0   17.1265    179.126   17.1265     -1.840
   17.1387        168   16.3065          0   17.1387    178.730   17.1387     -0.823
   17.1509        186   16.3187          0   17.1509    178.334   17.1509      0.559
   17.1631        179   16.3309          0   17.1631    177.940   17.1631      0.079
   17.1753        174   16.3431          0   17.1753    177.547   17.1753     -0.267
   17.1875        194   16.3553          0   17.1875    177.154   17.1875      1.203
   17.1997        185   16.3675          0   17.1997    176.762   17.1997      0.602
   17.2119        166   16.3797          0   17.2119    176.372   17.2119     -0.800
   17.2241        191   16.3919          0   17.2241    175.982   17.2241      1.081
   17.2363        152   16.4041          0   17.2363    175.593   17.2363     -1.901
   17.2485        174   16.4163          0   17.2485    175.204   17.2485     -0.091
   17.2607        167   16.4285          0   17.2607    174.817   17.2607     -0.601
   17.2729        194   16.4408          0   17.2729    174.431   17.2729      1.398
   17.2852        185   16.4530          0   17.2852    174.045   17.2852      0.801
   17.2974        209   16.4652          0   17.2974    173.660   17.2974      2.433
   17.3096        162   16.4774          0   17.3096    173.276   17.3096     -0.881
   17.3218        155   16.4896          0   17.3218    172.893   17.3218     -1.428
   17.3340        168   16.5018          0   17.3340    172.511   17.3340     -0.346
   17.3462        161   16.5140          0   17.3462    172.130   17.3462     -0.872
   17.3584        168   16.5262          0   17.3584    171.749   17.3584     -0.288
   17.3706        177   16.5384          0   17.3706    171.369   17.3706      0.421
   17.3828        173   16.5506          0   17.3828    170.990   17.3828      0.152
   17.3950        160   16.5628          0   17.3950    170.612   17.3950     -0.834
   17.4072        194   16.5750          0   17.4072    170.235   17.4072      1.697
   17.4194        172   16.5872          0   17.4194    169.859   17.4194      0.162
   17.4316        161   16.5994          0   17.4316    169.483   17.4316     -0.664
   17.4438        152   16.6116          0   17.4438    169.109   17.4438     -1.379
   17.4561        180   16.6239          0   17.4561    168.735   17.4561      0.835
   17.4683        170   16.6361          0   17.4683    168.362   17.4683      0.125
   17.4805        158   16.6483          0   17.4805    167.989   17.4805     -0.790
   17.4927        166   16.6605          0   17.4927    167.618   17.4927     -0.125
   17.5049        181   16.6727          0   17.5049    167.247   17.5049      1.017
   17.5171        168   16.6849          0   17.5171    166.878   17.5171      0.086
   17.5293        166   16.6971          0   17.5293    166.509   17.5293     -0.039
   17.5415        178   16.7093          0   17.5415    166.141   17.5415      0.884
   17.5537        173   16.7215          0   17.5537    165.773   17.5537      0.546
   17.5659        152   16.7337          0   17.5659    165.407   17.5659     -1.080
   17.5781        162   16.7459          0   17.5781    165.041   17.5781     -0.237
   17.5903        161   16.7581          0   17.5903    164.676   17.5903     -0.288
   17.6025        172   16.7703          0   17.6025    164.312   17.6025      0.583
   17.6147        204   16.7825          0   17.6147    163.949   17.6147      2.790
   17.6270        172   16.7948          1   17.6270    163.586   17.6270      0.638
   17.6392        169   16.8070          0   17.6392    163.225   17.6392      0.442
   17.6514        169   16.8192          0   17.6514    162.864   17.6514      0.469
   17.6636        178   16.8314          0   17.6636    162.504   17.6636      1.155
   17.6758        162   16.8436          0   17.6758    162.145   17.6758     -0.011
   17.6880        166   16.8558          0   17.6880    161.786   17.6880      0.325
   17.7002        157   16.8680          0   17.7002    161.428   17.7002     -0.351
   17.7124        150   16.8802          0   17.7124    161.072   17.7124     -0.898
   17.7246        170   16.8924          0   17.7246    160.715   17.7246      0.708
   17.7368        154   16.9046          0   17.7368    160.360   17.7368     -0.509
   17.7490        163   16.9168          0   17.7490    160.006   17.7490      0.233
   17.7612        152   16.9290          0   17.7612    159.652   17.7612     -0.617
   17.7734        147   16.9412          0   17.7734    159.299   17.7734     -1.008
   17.7856        191   16.9534          0   17.7856    158.947   17.7856      2.307
   17.7979        168   16.9657          0   17.7979    158.595   17.7979      0.721
   17.8101        161   16.9779          0   17.8101    158.245   17.8101      0.216
   17.8223        142   16.9901          0   17.8223    157.895   17.8223     -1.325
   17.8345        143   17.0023          0   17.8345    157.546   17.8345     -1.208
   17.8467        155   17.0145          0   17.8467    157.197   17.8467     -0.175
   17.8589        147   17.0267          0   17.8589    156.850   17.8589     -0.807
   17.8711        148   17.0389          0   17.8711    156.503   17.8711     -0.694
   17.8833        140   17.0511          0   17.8833    156.157   17.8833     -1.356
   17.8955        147   17.0633          0   17.8955    155.812   17.8955     -0.722
   17.9077        155   17.0755          0   17.9077    155.467   17.9077     -0.037
   17.9199        174   17.0877          0   17.9199    155.124   17.9199      1.423
   17.9321        153   17.0999          0   17.9321    154.781   17.9321     -0.143
   17.9443        164   17.1121          0   17.9443    154.438   17.9443      0.742
   17.9565        147   17.1243          0   17.9565    154.097   17.9565     -0.581
   17.9688        170   17.1366          0   17.9688    153.756   17.9688      1.239
   17.9810        159   17.1488          0   17.9810    153.416   17.9810      0.440
   17.9932        156   17.1610          0   17.9932    153.077   17.9932      0.233
   18.0054        148   17.1732          0   18.0054    152.739   18.0054     -0.387
   18.0176        150   17.1854          1   18.0176    152.401   18.0176     -0.195
   18.0298        162   17.1976          0   18.0298    152.064   18.0298      0.776
   18.0420        160   17.2098          0   18.0420    151.728   18.0420      0.650
   18.0542        155   17.2220          0   18.0542    151.393   18.0542      0.288
   18.0664        148   17.2342          0   18.0664    151.058   18.0664     -0.250
   18.0786        139   17.2464          0   18.0786    150.724   18.0786     -0.987
   18.0908        147   17.2586          0   18.0908    150.391   18.0908     -0.278
   18.1030        176   17.2708          0   18.1030    150.058   18.1030      1.944
   18.1152        153   17.2830          0   18.1152    149.726   18.1152      0.263
   18.1274        149   17.2952          1   18.1274    149.395   18.1274     -0.032
   18.1396        145   17.3074          0   18.1396    149.065   18.1396     -0.335
   18.1519        150   17.3197          0   18.1519    148.736   18.1519      0.103
   18.1641        145   17.3319          0   18.1641    148.407   18.1641     -0.281
   18.1763        145   17.3441          0   18.1763    148.079   18.1763     -0.254
   18.1885        146   17.3563          0   18.1885    147.751   18.1885     -0.144
   18.2007        148   17.3685          0   18.2007    147.425   18.2007      0.047
   18.2129        156   17.3807          0   18.2129    147.099   18.2129      0.708
   18.2251        144   17.3929          0   18.2251    146.773   18.2251     -0.230
   18.2373        138   17.4051          0   18.2373    146.449   18.2373     -0.714
   18.2495        133   17.4173          1   18.2495    146.125   18.2495     -1.130
   18.2617        133   17.4295          0   18.2617    145.802   18.2617     -1.102
   18.2739        135   17.4417          0   18.2739    145.480   18.2739     -0.895
