PicoQuant FluoFit-style Python Export
Saved : 06/18/2026 01:08:41 PM

Python single-exponential reconvolution fit

Model: Exp. [Reconv.] (Exponential)
Plotted Data Set #0 Decay:
"tryptamine_0p067odat261ex_350em_200uw_50ns_20mins_1938_may20_2025.sdt" (0)
Plotted Data Set #0 IRF:
"irf_261ex_261emt261ex_100uw_2143_nodblexc_05202025_correctcuvetteposition.sdt" (0)
X²(reduced): 7.4553 ; Fitted Data Points: 3642

Data Set #0
     Decay                 IRF                   Model Decay           Residuals
     t[ns]     Intens.     t[ns]     Intens.     t[ns]     Intens.     t[ns]       diff.
    1.281738           0    1.281738           0    1.281738      0.0000    1.281738     -0.0000
    1.293945           0    1.293945           0    1.293945      0.0000    1.293945     -0.0000
    1.306152           0    1.306152           0    1.306152      0.0000    1.306152     -0.0000
    1.318359           0    1.318359           0    1.318359      0.0000    1.318359     -0.0000
    1.330566           0    1.330566           0    1.330566      0.0000    1.330566     -0.0000
    1.342773           0    1.342773           0    1.342773      0.0000    1.342773     -0.0000
    1.354980           0    1.354980           0    1.354980      0.0000    1.354980     -0.0000
    1.367188           0    1.367188           0    1.367188      0.0000    1.367188     -0.0000
    1.379395           0    1.379395           0    1.379395      0.0000    1.379395     -0.0000
    1.391602           0    1.391602           0    1.391602      0.0000    1.391602     -0.0000
    1.403809           0    1.403809           0    1.403809      0.0000    1.403809     -0.0000
    1.416016           0    1.416016           5    1.416016      0.0000    1.416016     -0.0000
    1.428223           0    1.428223           0    1.428223      0.0000    1.428223     -0.0000
    1.440430           0    1.440430           0    1.440430      0.0000    1.440430     -0.0000
    1.452637           0    1.452637           0    1.452637      0.0000    1.452637     -0.0000
    1.464844           0    1.464844           0    1.464844      0.0000    1.464844     -0.0000
    1.477051           0    1.477051           0    1.477051      0.0000    1.477051     -0.0000
    1.489258           0    1.489258           0    1.489258      0.0000    1.489258     -0.0000
    1.501465           0    1.501465           0    1.501465      0.0000    1.501465     -0.0000
    1.513672           0    1.513672           0    1.513672      0.0000    1.513672     -0.0000
    1.525879           0    1.525879           0    1.525879      0.0000    1.525879     -0.0000
    1.538086           0    1.538086           0    1.538086      0.0000    1.538086     -0.0000
    1.550293           0    1.550293           0    1.550293      0.0000    1.550293     -0.0000
    1.562500           0    1.562500           0    1.562500      0.0000    1.562500     -0.0000
    1.574707           0    1.574707           0    1.574707      0.0000    1.574707     -0.0000
    1.586914           0    1.586914           0    1.586914      0.0000    1.586914     -0.0000
    1.599121           0    1.599121           0    1.599121      0.0000    1.599121     -0.0000
    1.611328           0    1.611328           0    1.611328      0.0000    1.611328     -0.0000
    1.623535           0    1.623535           0    1.623535      0.0000    1.623535     -0.0000
    1.635742           0    1.635742           0    1.635742      0.0000    1.635742     -0.0000
    1.647949           0    1.647949           0    1.647949      0.0000    1.647949     -0.0000
    1.660156           0    1.660156           0    1.660156      0.0000    1.660156     -0.0000
    1.672363           0    1.672363           0    1.672363      0.0000    1.672363     -0.0000
    1.684570           0    1.684570           0    1.684570      0.0000    1.684570     -0.0000
    1.696777           0    1.696777           0    1.696777      0.0000    1.696777     -0.0000
    1.708984           0    1.708984           0    1.708984      0.0000    1.708984     -0.0000
    1.721191           0    1.721191           0    1.721191      0.0000    1.721191     -0.0000
    1.733398           0    1.733398           0    1.733398      0.0000    1.733398     -0.0000
    1.745605           0    1.745605           0    1.745605      0.0000    1.745605     -0.0000
    1.757813           0    1.757813           0    1.757813      0.0000    1.757813     -0.0000
    1.770020           0    1.770020           0    1.770020      0.0000    1.770020     -0.0000
    1.782227           0    1.782227           0    1.782227      0.0007    1.782227     -0.0007
    1.794434           0    1.794434           0    1.794434      0.0965    1.794434     -0.0965
    1.806641           0    1.806641           0    1.806641      0.0963    1.806641     -0.0963
    1.818848           0    1.818848           0    1.818848      0.0961    1.818848     -0.0961
    1.831055           0    1.831055           0    1.831055      0.0959    1.831055     -0.0959
    1.843262           0    1.843262           0    1.843262      0.0957    1.843262     -0.0957
    1.855469           0    1.855469           0    1.855469      0.0955    1.855469     -0.0955
    1.867676           0    1.867676           0    1.867676      0.0952    1.867676     -0.0952
    1.879883           0    1.879883           0    1.879883      0.0950    1.879883     -0.0950
    1.892090           0    1.892090           0    1.892090      0.0948    1.892090     -0.0948
    1.904297           0    1.904297           0    1.904297      0.0946    1.904297     -0.0946
    1.916504           0    1.916504           0    1.916504      0.0944    1.916504     -0.0944
    1.928711           0    1.928711           0    1.928711      0.0942    1.928711     -0.0942
    1.940918           0    1.940918           0    1.940918      0.0940    1.940918     -0.0940
    1.953125           0    1.953125           0    1.953125      0.0937    1.953125     -0.0937
    1.965332           0    1.965332           0    1.965332      0.0935    1.965332     -0.0935
    1.977539           0    1.977539           0    1.977539      0.0933    1.977539     -0.0933
    1.989746           0    1.989746           0    1.989746      0.0931    1.989746     -0.0931
    2.001953           0    2.001953           0    2.001953      0.0929    2.001953     -0.0929
    2.014160           0    2.014160           0    2.014160      0.0927    2.014160     -0.0927
    2.026367           0    2.026367           0    2.026367      0.0925    2.026367     -0.0925
    2.038574           0    2.038574           0    2.038574      0.0923    2.038574     -0.0923
    2.050781           0    2.050781           0    2.050781      0.0921    2.050781     -0.0921
    2.062988           0    2.062988           0    2.062988      0.0919    2.062988     -0.0919
    2.075195           0    2.075195           0    2.075195      0.0917    2.075195     -0.0917
    2.087402           0    2.087402           0    2.087402      0.0914    2.087402     -0.0914
    2.099609           0    2.099609           0    2.099609      0.0912    2.099609     -0.0912
    2.111816           0    2.111816           0    2.111816      0.0910    2.111816     -0.0910
    2.124023           0    2.124023           0    2.124023      0.0908    2.124023     -0.0908
    2.136230           0    2.136230           0    2.136230      0.0906    2.136230     -0.0906
    2.148438           0    2.148438           0    2.148438      0.0904    2.148438     -0.0904
    2.160645           0    2.160645           0    2.160645      0.0902    2.160645     -0.0902
    2.172852           0    2.172852           0    2.172852      0.0900    2.172852     -0.0900
    2.185059           0    2.185059           0    2.185059      0.0898    2.185059     -0.0898
    2.197266           0    2.197266           0    2.197266      0.0896    2.197266     -0.0896
    2.209473           5    2.209473           0    2.209473      0.0894    2.209473      2.1961
    2.221680           0    2.221680           0    2.221680      0.0892    2.221680     -0.0892
    2.233887           0    2.233887           0    2.233887      0.0890    2.233887     -0.0890
    2.246094           0    2.246094           0    2.246094      0.0888    2.246094     -0.0888
    2.258301           0    2.258301           0    2.258301      0.0886    2.258301     -0.0886
    2.270508           0    2.270508           0    2.270508      0.0884    2.270508     -0.0884
    2.282715           0    2.282715           0    2.282715      0.0882    2.282715     -0.0882
    2.294922           0    2.294922           0    2.294922      0.0880    2.294922     -0.0880
    2.307129           0    2.307129           0    2.307129      0.0878    2.307129     -0.0878
    2.319336           0    2.319336           5    2.319336      0.0876    2.319336     -0.0876
    2.331543           0    2.331543           0    2.331543      0.0874    2.331543     -0.0874
    2.343750           0    2.343750           5    2.343750      0.0872    2.343750     -0.0872
    2.355957           0    2.355957           0    2.355957      0.0870    2.355957     -0.0870
    2.368164           0    2.368164           0    2.368164      0.0868    2.368164     -0.0868
    2.380371           0    2.380371           0    2.380371      0.0866    2.380371     -0.0866
    2.392578           0    2.392578           0    2.392578      0.0864    2.392578     -0.0864
    2.404785           0    2.404785           0    2.404785      0.0862    2.404785     -0.0862
    2.416992           0    2.416992           0    2.416992      0.0860    2.416992     -0.0860
    2.429199           0    2.429199           0    2.429199      0.0858    2.429199     -0.0858
    2.441406           0    2.441406           0    2.441406      0.0856    2.441406     -0.0856
    2.453613           0    2.453613           0    2.453613      0.0854    2.453613     -0.0854
    2.465820           0    2.465820           0    2.465820      0.0853    2.465820     -0.0853
    2.478027           0    2.478027           0    2.478027      0.0851    2.478027     -0.0851
    2.490234           0    2.490234           0    2.490234      0.0849    2.490234     -0.0849
    2.502441           0    2.502441           0    2.502441      0.0847    2.502441     -0.0847
    2.514648           0    2.514648           0    2.514648      0.0845    2.514648     -0.0845
    2.526855           0    2.526855           0    2.526855      0.0843    2.526855     -0.0843
    2.539063           0    2.539063           0    2.539063      0.0841    2.539063     -0.0841
    2.551270           0    2.551270           0    2.551270      0.0839    2.551270     -0.0839
    2.563477           5    2.563477           0    2.563477      0.0837    2.563477      2.1986
    2.575684           0    2.575684           0    2.575684      0.0835    2.575684     -0.0835
    2.587891           0    2.587891           0    2.587891      0.0833    2.587891     -0.0833
    2.600098           0    2.600098           0    2.600098      0.0832    2.600098     -0.0832
    2.612305           0    2.612305           0    2.612305      0.0830    2.612305     -0.0830
    2.624512           0    2.624512           0    2.624512      0.0828    2.624512     -0.0828
    2.636719           0    2.636719           0    2.636719      0.0826    2.636719     -0.0826
    2.648926           0    2.648926           0    2.648926      0.0824    2.648926     -0.0824
    2.661133           0    2.661133           0    2.661133      0.0822    2.661133     -0.0822
    2.673340           0    2.673340           0    2.673340      0.0820    2.673340     -0.0820
    2.685547           0    2.685547           0    2.685547      0.0825    2.685547     -0.0825
    2.697754           0    2.697754           0    2.697754      0.1782    2.697754     -0.1782
    2.709961           0    2.709961           0    2.709961      0.1785    2.709961     -0.1785
    2.722168           0    2.722168           0    2.722168      0.2740    2.722168     -0.2740
    2.734375           0    2.734375           0    2.734375      0.2733    2.734375     -0.2733
    2.746582           0    2.746582           0    2.746582      0.2727    2.746582     -0.2727
    2.758789           0    2.758789           0    2.758789      0.2721    2.758789     -0.2721
    2.770996           0    2.770996           0    2.770996      0.2715    2.770996     -0.2715
    2.783203           0    2.783203           0    2.783203      0.2709    2.783203     -0.2709
    2.795410           0    2.795410           0    2.795410      0.2703    2.795410     -0.2703
    2.807617           0    2.807617           0    2.807617      0.2697    2.807617     -0.2697
    2.819824           0    2.819824           0    2.819824      0.2690    2.819824     -0.2690
    2.832031           0    2.832031           0    2.832031      0.2684    2.832031     -0.2684
    2.844238           0    2.844238           0    2.844238      0.2678    2.844238     -0.2678
    2.856445           5    2.856445           0    2.856445      0.2672    2.856445      2.1166
    2.868652           0    2.868652           0    2.868652      0.2666    2.868652     -0.2666
    2.880859           5    2.880859           5    2.880859      0.2660    2.880859      2.1171
    2.893066           0    2.893066           0    2.893066      0.2654    2.893066     -0.2654
    2.905273           0    2.905273           0    2.905273      0.2648    2.905273     -0.2648
    2.917481           0    2.917481           0    2.917481      0.2642    2.917481     -0.2642
    2.929688           0    2.929688           0    2.929688      0.2636    2.929688     -0.2636
    2.941895           0    2.941895           0    2.941895      0.2630    2.941895     -0.2630
    2.954102           0    2.954102           0    2.954102      0.2624    2.954102     -0.2624
    2.966309           0    2.966309           0    2.966309      0.2618    2.966309     -0.2618
    2.978516           0    2.978516           0    2.978516      0.2613    2.978516     -0.2613
    2.990723           0    2.990723           0    2.990723      0.2607    2.990723     -0.2607
    3.002930           0    3.002930           0    3.002930      0.2601    3.002930     -0.2601
    3.015137           0    3.015137           0    3.015137      0.2595    3.015137     -0.2595
    3.027344           0    3.027344           0    3.027344      0.2589    3.027344     -0.2589
    3.039551           0    3.039551           0    3.039551      0.2583    3.039551     -0.2583
    3.051758           0    3.051758           0    3.051758      0.2577    3.051758     -0.2577
    3.063965           0    3.063965           0    3.063965      0.2572    3.063965     -0.2572
    3.076172           0    3.076172           0    3.076172      0.2566    3.076172     -0.2566
    3.088379           0    3.088379           0    3.088379      0.2560    3.088379     -0.2560
    3.100586           0    3.100586           0    3.100586      0.2554    3.100586     -0.2554
    3.112793           0    3.112793           0    3.112793      0.2548    3.112793     -0.2548
    3.125000           0    3.125000           0    3.125000      0.2543    3.125000     -0.2543
    3.137207           5    3.137207           0    3.137207      0.2537    3.137207      2.1226
    3.149414           0    3.149414           0    3.149414      0.2531    3.149414     -0.2531
    3.161621           0    3.161621           0    3.161621      0.2525    3.161621     -0.2525
    3.173828           0    3.173828           0    3.173828      0.2520    3.173828     -0.2520
    3.186035           0    3.186035           0    3.186035      0.2514    3.186035     -0.2514
    3.198242           0    3.198242           0    3.198242      0.2508    3.198242     -0.2508
    3.210449           0    3.210449           0    3.210449      0.2503    3.210449     -0.2503
    3.222656           0    3.222656           0    3.222656      0.2497    3.222656     -0.2497
    3.234863           5    3.234863           0    3.234863      0.2491    3.234863      2.1247
    3.247070           0    3.247070           0    3.247070      0.2493    3.247070     -0.2493
    3.259277           0    3.259277           0    3.259277      0.3446    3.259277     -0.3446
    3.271484           0    3.271484           0    3.271484      0.3438    3.271484     -0.3438
    3.283691           0    3.283691           0    3.283691      0.3430    3.283691     -0.3430
    3.295898           5    3.295898           0    3.295898      0.3422    3.295898      2.0830
    3.308106           0    3.308106           0    3.308106      0.3415    3.308106     -0.3415
    3.320313           0    3.320313           0    3.320313      0.3407    3.320313     -0.3407
    3.332520           0    3.332520           0    3.332520      0.3399    3.332520     -0.3399
    3.344727           0    3.344727           0    3.344727      0.3391    3.344727     -0.3391
    3.356934           0    3.356934           0    3.356934      0.3384    3.356934     -0.3384
    3.369141           0    3.369141           0    3.369141      0.3376    3.369141     -0.3376
    3.381348           0    3.381348           0    3.381348      0.3369    3.381348     -0.3369
    3.393555           0    3.393555           0    3.393555      0.3361    3.393555     -0.3361
    3.405762           0    3.405762           0    3.405762      0.3353    3.405762     -0.3353
    3.417969           0    3.417969           0    3.417969      0.3346    3.417969     -0.3346
    3.430176           0    3.430176           0    3.430176      0.3338    3.430176     -0.3338
    3.442383           0    3.442383           0    3.442383      0.3331    3.442383     -0.3331
    3.454590           0    3.454590           0    3.454590      0.3323    3.454590     -0.3323
    3.466797           0    3.466797           0    3.466797      0.3316    3.466797     -0.3316
    3.479004           0    3.479004           0    3.479004      0.3308    3.479004     -0.3308
    3.491211           0    3.491211           0    3.491211      0.3301    3.491211     -0.3301
    3.503418           0    3.503418           0    3.503418      0.3293    3.503418     -0.3293
    3.515625           0    3.515625           0    3.515625      0.3286    3.515625     -0.3286
    3.527832           0    3.527832           0    3.527832      0.3278    3.527832     -0.3278
    3.540039           0    3.540039           0    3.540039      0.3271    3.540039     -0.3271
    3.552246           0    3.552246           0    3.552246      0.3264    3.552246     -0.3264
    3.564453           0    3.564453           0    3.564453      0.3256    3.564453     -0.3256
    3.576660           0    3.576660           0    3.576660      0.3249    3.576660     -0.3249
    3.588867           0    3.588867           0    3.588867      0.3242    3.588867     -0.3242
    3.601074           0    3.601074           0    3.601074      0.3234    3.601074     -0.3234
    3.613281           0    3.613281           0    3.613281      0.3227    3.613281     -0.3227
    3.625488           0    3.625488           0    3.625488      0.3220    3.625488     -0.3220
    3.637695           0    3.637695           0    3.637695      0.3212    3.637695     -0.3212
    3.649902           0    3.649902           0    3.649902      0.3205    3.649902     -0.3205
    3.662109           0    3.662109           5    3.662109      0.3198    3.662109     -0.3198
    3.674316           0    3.674316           0    3.674316      0.3191    3.674316     -0.3191
    3.686523           0    3.686523           0    3.686523      0.3183    3.686523     -0.3183
    3.698731           0    3.698731           0    3.698731      0.3176    3.698731     -0.3176
    3.710938           0    3.710938           0    3.710938      0.3169    3.710938     -0.3169
    3.723145           0    3.723145           0    3.723145      0.3162    3.723145     -0.3162
    3.735352           0    3.735352           0    3.735352      0.3155    3.735352     -0.3155
    3.747559           0    3.747559           0    3.747559      0.3148    3.747559     -0.3148
    3.759766           0    3.759766           0    3.759766      0.3141    3.759766     -0.3141
    3.771973           0    3.771973           0    3.771973      0.3133    3.771973     -0.3133
    3.784180           0    3.784180           0    3.784180      0.3126    3.784180     -0.3126
    3.796387           0    3.796387           0    3.796387      0.3119    3.796387     -0.3119
    3.808594           0    3.808594           0    3.808594      0.3112    3.808594     -0.3112
    3.820801           0    3.820801           0    3.820801      0.3105    3.820801     -0.3105
    3.833008           0    3.833008           0    3.833008      0.3098    3.833008     -0.3098
    3.845215           0    3.845215           0    3.845215      0.3091    3.845215     -0.3091
    3.857422           0    3.857422           0    3.857422      0.3084    3.857422     -0.3084
    3.869629           0    3.869629           0    3.869629      0.3077    3.869629     -0.3077
    3.881836           0    3.881836           0    3.881836      0.3070    3.881836     -0.3070
    3.894043           0    3.894043           0    3.894043      0.3063    3.894043     -0.3063
    3.906250           5    3.906250           0    3.906250      0.3056    3.906250      2.0994
    3.918457           0    3.918457           0    3.918457      0.3050    3.918457     -0.3050
    3.930664           0    3.930664           5    3.930664      0.3043    3.930664     -0.3043
    3.942871           0    3.942871           0    3.942871      0.3036    3.942871     -0.3036
    3.955078           0    3.955078           0    3.955078      0.3029    3.955078     -0.3029
    3.967285           0    3.967285           0    3.967285      0.3022    3.967285     -0.3022
    3.979492           0    3.979492           0    3.979492      0.3015    3.979492     -0.3015
    3.991699           0    3.991699           0    3.991699      0.3008    3.991699     -0.3008
    4.003906           0    4.003906           0    4.003906      0.3002    4.003906     -0.3002
    4.016113           0    4.016113           0    4.016113      0.2995    4.016113     -0.2995
    4.028320           0    4.028320           0    4.028320      0.2995    4.028320     -0.2995
    4.040527           0    4.040527           0    4.040527      0.3947    4.040527     -0.3947
    4.052734           0    4.052734           0    4.052734      0.3938    4.052734     -0.3938
    4.064941           0    4.064941           0    4.064941      0.3929    4.064941     -0.3929
    4.077148           0    4.077148           0    4.077148      0.3920    4.077148     -0.3920
    4.089356           0    4.089356           0    4.089356      0.3911    4.089356     -0.3911
    4.101563           0    4.101563           0    4.101563      0.3902    4.101563     -0.3902
    4.113770           0    4.113770           0    4.113770      0.3894    4.113770     -0.3894
    4.125977           0    4.125977           0    4.125977      0.3885    4.125977     -0.3885
    4.138184           0    4.138184           0    4.138184      0.3876    4.138184     -0.3876
    4.150391           0    4.150391           0    4.150391      0.3867    4.150391     -0.3867
    4.162598           0    4.162598           0    4.162598      0.3859    4.162598     -0.3859
    4.174805           0    4.174805           0    4.174805      0.3850    4.174805     -0.3850
    4.187012           0    4.187012           0    4.187012      0.3841    4.187012     -0.3841
    4.199219           0    4.199219           0    4.199219      0.3833    4.199219     -0.3833
    4.211426           0    4.211426           0    4.211426      0.3824    4.211426     -0.3824
    4.223633           0    4.223633           0    4.223633      0.3815    4.223633     -0.3815
    4.235840           0    4.235840           0    4.235840      0.3807    4.235840     -0.3807
    4.248047           5    4.248047           0    4.248047      0.3798    4.248047      2.0662
    4.260254           0    4.260254           0    4.260254      0.3789    4.260254     -0.3789
    4.272461           0    4.272461           0    4.272461      0.3781    4.272461     -0.3781
    4.284668           0    4.284668           0    4.284668      0.3772    4.284668     -0.3772
    4.296875           5    4.296875           0    4.296875      0.3771    4.296875      2.0674
    4.309082           0    4.309082           0    4.309082      0.4721    4.309082     -0.4721
    4.321289           0    4.321289           5    4.321289      0.4710    4.321289     -0.4710
    4.333496           0    4.333496           0    4.333496      0.4699    4.333496     -0.4699
    4.345703           0    4.345703           0    4.345703      0.4689    4.345703     -0.4689
    4.357910           0    4.357910           0    4.357910      0.4678    4.357910     -0.4678
    4.370117           0    4.370117           0    4.370117      0.4668    4.370117     -0.4668
    4.382324           0    4.382324           0    4.382324      0.4657    4.382324     -0.4657
    4.394531           0    4.394531           0    4.394531      0.4647    4.394531     -0.4647
    4.406738           0    4.406738           0    4.406738      0.4636    4.406738     -0.4636
    4.418945           0    4.418945           0    4.418945      0.4626    4.418945     -0.4626
    4.431152           0    4.431152           5    4.431152      0.4615    4.431152     -0.4615
    4.443359           0    4.443359           0    4.443359      0.4605    4.443359     -0.4605
    4.455566           0    4.455566           0    4.455566      0.4594    4.455566     -0.4594
    4.467773           0    4.467773           0    4.467773      0.4584    4.467773     -0.4584
    4.479981           0    4.479981           0    4.479981      0.4574    4.479981     -0.4574
    4.492188           0    4.492188           0    4.492188      0.4563    4.492188     -0.4563
    4.504395           0    4.504395           0    4.504395      0.4553    4.504395     -0.4553
    4.516602           0    4.516602           0    4.516602      0.4543    4.516602     -0.4543
    4.528809           0    4.528809           0    4.528809      0.4533    4.528809     -0.4533
