time_ns	intensity
5.285644593	7525
5.297851624	7570
5.310058656	7375
5.322265687	7190
5.334472719	7515
5.346679750	7415
5.358886781	7355
5.371093813	7540
5.383300844	7600
5.395507876	7485
5.407714907	7545
5.419921938	7520
5.432128970	7195
5.444336001	7160
5.456543033	7490
5.468750064	7310
5.480957095	7250
5.493164127	7340
5.505371158	7265
5.517578189	7355
5.529785221	7330
5.541992252	7835
5.554199284	7130
5.566406315	7350
5.578613346	7040
5.590820378	6825
5.603027409	7135
5.615234441	6815
5.627441472	6945
5.639648503	7055
5.651855535	6895
5.664062566	6810
5.676269598	7255
5.688476629	7140
5.700683660	6990
5.712890692	7215
5.725097723	6745
5.737304755	6810
5.749511786	7025
5.761718817	6880
5.773925849	7265
5.786132880	7005
5.798339912	7210
5.810546943	7030
5.822753974	6950
5.834961006	7075
5.847168037	6735
5.859375068	6890
5.871582100	7010
5.883789131	7260
5.895996163	6960
5.908203194	6900
5.920410225	6665
5.932617257	7035
5.944824288	6945
5.957031320	6990
5.969238351	7135
5.981445382	6940
5.993652414	6720
6.005859445	6955
6.018066477	6410
6.030273508	6880
6.042480539	6490
6.054687571	6705
6.066894602	6620
6.079101634	6585
6.091308665	6725
6.103515696	6700
6.115722728	6795
6.127929759	6500
6.140136791	6410
6.152343822	6580
6.164550853	6680
6.176757885	6295
6.188964916	6350
6.201171947	6390
6.213378979	6465
6.225586010	6725
6.237793042	6530
6.250000073	6470
6.262207104	6520
6.274414136	6365
6.286621167	6515
6.298828199	6500
6.311035230	6565
6.323242261	6340
6.335449293	6630
6.347656324	6180
6.359863356	6435
6.372070387	6555
6.384277418	5965
6.396484450	6270
6.408691481	6285
6.420898513	6165
6.433105544	6260
6.445312575	6135
6.457519607	5845
6.469726638	6275
6.481933669	6140
6.494140701	6205
6.506347732	6055
6.518554764	6070
6.530761795	5790
6.542968826	6240
6.555175858	6140
6.567382889	5875
6.579589921	6405
6.591796952	6045
6.604003983	5870
6.616211015	6180
6.628418046	6040
6.640625078	6195
6.652832109	5690
6.665039140	6185
6.677246172	6125
6.689453203	5815
6.701660235	5980
6.713867266	6105
6.726074297	5650
6.738281329	6000
6.750488360	6150
6.762695392	6245
6.774902423	5840
6.787109454	6010
6.799316486	5680
6.811523517	5660
6.823730548	5805
6.835937580	5615
6.848144611	5695
6.860351643	5850
6.872558674	5930
6.884765705	5765
6.896972737	5705
6.909179768	5905
6.921386800	5985
6.933593831	5625
6.945800862	5860
6.958007894	5785
6.970214925	5565
6.982421957	5365
6.994628988	5595
7.006836019	5725
7.019043051	5470
7.031250082	5415
7.043457114	5775
7.055664145	5810
7.067871176	5340
7.080078208	5580
7.092285239	5455
7.104492271	5425
7.116699302	5400
7.128906333	5395
7.141113365	5560
7.153320396	5295
7.165527427	5460
7.177734459	5720
7.189941490	5495
7.202148522	5220
7.214355553	5530
7.226562584	5665
7.238769616	5445
7.250976647	5415
7.263183679	5150
7.275390710	5410
7.287597741	5325
7.299804773	5250
7.312011804	5465
7.324218836	5255
7.336425867	5550
7.348632898	5195
7.360839930	5065
7.373046961	5260
7.385253993	5075
7.397461024	5150
7.409668055	5135
7.421875087	5145
7.434082118	4925
7.446289150	5005
7.458496181	5355
7.470703212	5220
7.482910244	5265
7.495117275	5210
7.507324306	5305
7.519531338	5170
7.531738369	5010
7.543945401	5065
7.556152432	5270
7.568359463	4645
7.580566495	4880
7.592773526	4725
7.604980558	4840
7.617187589	4760
7.629394620	5250
7.641601652	4940
7.653808683	5030
7.666015715	5080
7.678222746	4925
7.690429777	5050
7.702636809	4970
7.714843840	5030
7.727050872	4750
7.739257903	5030
7.751464934	4885
7.763671966	4590
7.775878997	4875
7.788086029	4585
7.800293060	4875
7.812500091	4820
7.824707123	4810
7.836914154	4520
7.849121185	4770
7.861328217	4795
7.873535248	4650
7.885742280	4610
7.897949311	4855
7.910156342	4785
7.922363374	4535
7.934570405	4690
7.946777437	4660
7.958984468	4665
7.971191499	4870
7.983398531	4760
7.995605562	4880
8.007812594	4725
8.020019625	4595
8.032226656	4460
8.044433688	4555
8.056640719	4765
8.068847751	4525
8.081054782	4800
8.093261813	4540
8.105468845	4895
8.117675876	4470
8.129882908	4750
8.142089939	4585
8.154296970	4115
8.166504002	4395
8.178711033	4455
8.190918064	4400
8.203125096	4740
8.215332127	4510
8.227539159	4320
8.239746190	4425
8.251953221	4620
8.264160253	4295
8.276367284	4460
8.288574316	4720
8.300781347	4485
8.312988378	4505
8.325195410	4320
8.337402441	4560
8.349609473	4280
8.361816504	4575
8.374023535	4465
8.386230567	4600
8.398437598	4515
8.410644630	4375
8.422851661	4320
8.435058692	4215
8.447265724	4445
8.459472755	4185
8.471679787	4220
8.483886818	4465
8.496093849	4250
8.508300881	3975
8.520507912	4265
8.532714943	4195
8.544921975	4265
8.557129006	4185
8.569336038	3815
8.581543069	4350
8.593750100	3990
8.605957132	4220
8.618164163	4120
8.630371195	4380
8.642578226	3925
8.654785257	4105
8.666992289	4080
8.679199320	3710
8.691406352	4045
8.703613383	3990
8.715820414	3980
8.728027446	3825
8.740234477	4025
8.752441509	4160
8.764648540	4045
8.776855571	4205
8.789062603	3980
8.801269634	4095
8.813476665	3860
8.825683697	4015
8.837890728	3985
8.850097760	3815
8.862304791	3795
8.874511822	3840
8.886718854	3990
8.898925885	3875
8.911132917	4000
8.923339948	3930
8.935546979	3940
8.947754011	3960
8.959961042	3720
8.972168074	3715
8.984375105	4085
8.996582136	3915
9.008789168	3775
9.020996199	3885
9.033203231	4040
9.045410262	3995
9.057617293	3755
9.069824325	3950
9.082031356	3830
9.094238388	3750
9.106445419	3725
9.118652450	3785
9.130859482	4070
9.143066513	3745
9.155273544	3965
9.167480576	3685
9.179687607	3705
9.191894639	3795
9.204101670	3845
9.216308701	3700
9.228515733	3735
9.240722764	3805
9.252929796	3720
9.265136827	3760
9.277343858	3930
9.289550890	3780
9.301757921	3685
9.313964953	3685
9.326171984	3575
9.338379015	3620
9.350586047	3740
9.362793078	3705
9.375000110	3500
9.387207141	3620
9.399414172	3615
9.411621204	3550
9.423828235	3625
9.436035267	3615
9.448242298	3645
9.460449329	3520
9.472656361	3595
9.484863392	3355
9.497070423	3650
9.509277455	3625
9.521484486	3360
9.533691518	3670
9.545898549	3505
9.558105580	3435
9.570312612	3450
9.582519643	3815
9.594726675	3705
9.606933706	3285
9.619140737	3340
9.631347769	3400
9.643554800	3605
9.655761832	3365
9.667968863	3520
9.680175894	3460
9.692382926	3445
9.704589957	3390
9.716796989	3675
9.729004020	3435
9.741211051	3385
9.753418083	3410
9.765625114	3585
9.777832146	3380
9.790039177	3275
9.802246208	3255
9.814453240	3380
9.826660271	3140
9.838867302	3400
9.851074334	3510
9.863281365	3390
9.875488397	3290
9.887695428	3225
9.899902459	3355
9.912109491	3195
9.924316522	3055
9.936523554	3270
9.948730585	3100
9.960937616	3235
9.973144648	3340
9.985351679	3080
9.997558711	3195
10.009765742	3375
10.021972773	3180
10.034179805	3375
10.046386836	3290
10.058593868	3195
10.070800899	3170
10.083007930	3290
10.095214962	3200
10.107421993	3065
10.119629025	3220
10.131836056	3030
10.144043087	3345
10.156250119	3155
10.168457150	3230
10.180664181	3045
10.192871213	3085
10.205078244	3155
10.217285276	3045
10.229492307	3195
10.241699338	3215
10.253906370	3235
10.266113401	2890
10.278320433	3145
10.290527464	2935
10.302734495	3165
10.314941527	3165
10.327148558	2970
10.339355590	3365
10.351562621	2900
10.363769652	3055
10.375976684	3275
10.388183715	3160
10.400390747	2925
10.412597778	2960
10.424804809	2940
10.437011841	3145
10.449218872	3090
10.461425904	3025
10.473632935	2975
10.485839966	3085
10.498046998	2895
10.510254029	2990
10.522461060	2870
10.534668092	2965
10.546875123	2865
10.559082155	3175
10.571289186	3160
10.583496217	2665
10.595703249	3105
10.607910280	3000
10.620117312	3020
10.632324343	2855
10.644531374	2935
10.656738406	2995
10.668945437	2985
10.681152469	2795
10.693359500	2825
10.705566531	3025
10.717773563	2720
10.729980594	2725
10.742187626	2930
10.754394657	2915
10.766601688	2750
10.778808720	2695
10.791015751	2750
10.803222782	2845
10.815429814	2855
10.827636845	2990
10.839843877	2910
10.852050908	2940
10.864257939	2925
10.876464971	2715
10.888672002	2780
10.900879034	2745
10.913086065	2710
10.925293096	2640
10.937500128	2690
10.949707159	2855
10.961914191	2705
10.974121222	2850
10.986328253	2790
10.998535285	2550
11.010742316	2930
11.022949348	2690
11.035156379	2820
11.047363410	2725
11.059570442	2745
11.071777473	2700
11.083984505	2685
11.096191536	2685
11.108398567	2765
11.120605599	2615
11.132812630	2775
11.145019661	2595
11.157226693	2800
11.169433724	2745
11.181640756	3075
11.193847787	2715
11.206054818	2605
11.218261850	2535
11.230468881	2705
11.242675913	2690
11.254882944	2470
11.267089975	2530
11.279297007	2660
11.291504038	2505
11.303711070	2610
11.315918101	2795
11.328125132	2255
11.340332164	2690
11.352539195	2425
11.364746227	2370
11.376953258	2700
11.389160289	2510
11.401367321	2565
11.413574352	2590
11.425781384	2565
11.437988415	2720
11.450195446	2440
11.462402478	2410
11.474609509	2515
11.486816540	2405
11.499023572	2555
11.511230603	2360
11.523437635	2455
11.535644666	2670
11.547851697	2435
11.560058729	2295
11.572265760	2470
11.584472792	2530
11.596679823	2485
11.608886854	2470
11.621093886	2400
11.633300917	2475
11.645507949	2420
11.657714980	2400
11.669922011	2575
11.682129043	2480
11.694336074	2340
11.706543106	2450
11.718750137	2420
11.730957168	2575
11.743164200	2440
11.755371231	2390
11.767578263	2285
11.779785294	2370
11.791992325	2460
11.804199357	2530
11.816406388	2470
11.828613419	2410
11.840820451	2405
11.853027482	2205
11.865234514	2250
11.877441545	2515
11.889648576	2095
11.901855608	2305
11.914062639	2295
11.926269671	2280
11.938476702	2255
11.950683733	2150
11.962890765	2400
11.975097796	2255
11.987304828	2200
11.999511859	2295
12.011718890	2370
12.023925922	2130
12.036132953	2560
12.048339985	2155
12.060547016	2330
12.072754047	2230
12.084961079	2205
12.097168110	2155
12.109375142	2160
12.121582173	2020
12.133789204	2095
12.145996236	2175
12.158203267	2080
12.170410298	2175
12.182617330	2250
12.194824361	2215
12.207031393	2210
12.219238424	1965
12.231445455	2200
12.243652487	2105
12.255859518	2245
12.268066550	2375
12.280273581	2100
12.292480612	2060
12.304687644	2190
12.316894675	2350
12.329101707	2225
12.341308738	2175
12.353515769	2155
12.365722801	2200
12.377929832	1720
12.390136864	2185
12.402343895	2120
12.414550926	2180
12.426757958	2130
12.438964989	2160
12.451172021	1920
12.463379052	1960
12.475586083	2185
12.487793115	1980
12.500000146	2150
12.512207177	2065
12.524414209	2065
12.536621240	2020
12.548828272	2190
12.561035303	2110
12.573242334	2245
12.585449366	2185
12.597656397	2055
12.609863429	1955
12.622070460	1980
12.634277491	1895
12.646484523	2080
12.658691554	1875
12.670898586	2005
12.683105617	1995
12.695312648	2000
12.707519680	1890
12.719726711	1970
12.731933743	1900
12.744140774	2000
12.756347805	2060
12.768554837	1965
12.780761868	1875
12.792968899	2040
12.805175931	2075
12.817382962	2045
12.829589994	1920
12.841797025	1850
12.854004056	2070
12.866211088	1920
12.878418119	1950
12.890625151	1950
12.902832182	2070
12.915039213	1875
12.927246245	1830
12.939453276	1990
12.951660308	2030
12.963867339	1860
12.976074370	1985
12.988281402	2015
13.000488433	1995
13.012695465	1790
13.024902496	2100
13.037109527	1895
13.049316559	1875
13.061523590	1935
13.073730622	1945
13.085937653	1725
13.098144684	1960
13.110351716	1920
13.122558747	1740
13.134765778	1890
13.146972810	2000
13.159179841	1905
13.171386873	1910
13.183593904	1825
13.195800935	1645
13.208007967	1865
13.220214998	1890
13.232422030	1770
13.244629061	1760
13.256836092	1720
13.269043124	1680
13.281250155	1790
13.293457187	1680
13.305664218	1795
13.317871249	1740
13.330078281	1905
13.342285312	1675
13.354492344	1755
13.366699375	1795
13.378906406	1870
13.391113438	1670
13.403320469	1900
13.415527501	1770
13.427734532	1790
13.439941563	1750
13.452148595	1630
13.464355626	1725
13.476562657	1765
13.488769689	1675
13.500976720	1795
13.513183752	1635
13.525390783	1780
13.537597814	1580
13.549804846	1695
13.562011877	1750
13.574218909	1590
13.586425940	1700
13.598632971	1810
13.610840003	1800
13.623047034	1710
13.635254066	1780
13.647461097	1555
13.659668128	1690
13.671875160	1735
13.684082191	1645
13.696289223	1515
13.708496254	1840
13.720703285	1710
13.732910317	1800
13.745117348	1785
13.757324380	1630
13.769531411	1805
13.781738442	1540
13.793945474	1705
13.806152505	1615
13.818359536	1590
13.830566568	1590
13.842773599	1570
13.854980631	1635
13.867187662	1455
13.879394693	1620
13.891601725	1575
13.903808756	1865
13.916015788	1620
13.928222819	1585
13.940429850	1575
13.952636882	1545
13.964843913	1605
13.977050945	1470
13.989257976	1550
14.001465007	1595
14.013672039	1360
14.025879070	1510
14.038086102	1520
14.050293133	1585
14.062500164	1735
14.074707196	1565
14.086914227	1565
14.099121259	1530
14.111328290	1610
14.123535321	1345
14.135742353	1405
14.147949384	1615
14.160156415	1625
14.172363447	1700
14.184570478	1450
14.196777510	1605
14.208984541	1360
14.221191572	1500
14.233398604	1505
14.245605635	1605
14.257812667	1515
14.270019698	1545
14.282226729	1360
14.294433761	1400
14.306640792	1635
14.318847824	1490
14.331054855	1410
14.343261886	1340
14.355468918	1550
14.367675949	1475
14.379882981	1450
14.392090012	1560
14.404297043	1465
14.416504075	1330
14.428711106	1445
14.440918138	1380
14.453125169	1415
14.465332200	1480
14.477539232	1540
14.489746263	1495
14.501953294	1485
14.514160326	1450
14.526367357	1425
14.538574389	1515
14.550781420	1340
14.562988451	1490
14.575195483	1415
14.587402514	1465
14.599609546	1445
14.611816577	1525
14.624023608	1325
14.636230640	1400
14.648437671	1565
14.660644703	1405
14.672851734	1400
14.685058765	1470
14.697265797	1635
14.709472828	1345
14.721679860	1385
14.733886891	1390
14.746093922	1445
14.758300954	1420
14.770507985	1550
14.782715017	1355
14.794922048	1435
14.807129079	1295
14.819336111	1350
14.831543142	1370
14.843750173	1340
14.855957205	1425
14.868164236	1460
14.880371268	1430
14.892578299	1325
14.904785330	1255
14.916992362	1320
14.929199393	1280
14.941406425	1435
14.953613456	1245
14.965820487	1265
14.978027519	1245
14.990234550	1170
15.002441582	1250
15.014648613	1505
15.026855644	1380
15.039062676	1340
15.051269707	1280
15.063476739	1495
15.075683770	1205
15.087890801	1260
15.100097833	1470
15.112304864	1220
15.124511895	1205
15.136718927	1320
15.148925958	1430
15.161132990	1265
15.173340021	1375
15.185547052	1240
15.197754084	1325
15.209961115	1345
15.222168147	1325
15.234375178	1275
15.246582209	1160
15.258789241	1260
15.270996272	1240
15.283203304	1325
15.295410335	1230
15.307617366	1275
15.319824398	1210
15.332031429	1165
15.344238461	1285
15.356445492	1320
15.368652523	1140
15.380859555	1095
15.393066586	1135
15.405273618	1160
15.417480649	1160
15.429687680	1240
15.441894712	1205
15.454101743	1315
15.466308774	1225
15.478515806	1170
15.490722837	1205
15.502929869	1125
15.515136900	1285
15.527343931	1250
15.539550963	1195
15.551757994	1335
15.563965026	1205
15.576172057	1105
15.588379088	1295
15.600586120	1170
15.612793151	1135
15.625000183	1145
15.637207214	1210
15.649414245	1325
15.661621277	1115
15.673828308	1185
15.686035340	1195
15.698242371	1315
15.710449402	1140
15.722656434	1190
15.734863465	1165
15.747070497	1120
15.759277528	1080
15.771484559	1070
15.783691591	1135
15.795898622	1150
15.808105653	1125
15.820312685	1230
15.832519716	1070
15.844726748	1220
15.856933779	1240
15.869140810	1150
15.881347842	1175
15.893554873	1190
15.905761905	1130
15.917968936	1130
15.930175967	1085
15.942382999	1150
15.954590030	905
15.966797062	1165
15.979004093	1080
15.991211124	995
16.003418156	1095
16.015625187	1025
16.027832219	1095
16.040039250	1250
16.052246281	1035
16.064453313	1130
16.076660344	1155
16.088867376	1095
16.101074407	1185
16.113281438	1135
16.125488470	1025
16.137695501	1090
16.149902532	1130
16.162109564	1035
16.174316595	1090
16.186523627	1015
16.198730658	945
16.210937689	995
16.223144721	1060
16.235351752	1150
16.247558784	1065
16.259765815	1075
16.271972846	1015
16.284179878	1110
16.296386909	1085
16.308593941	980
16.320800972	815
16.333008003	1085
16.345215035	930
16.357422066	1115
16.369629098	995
16.381836129	1040
16.394043160	990
16.406250192	950
16.418457223	975
16.430664255	945
16.442871286	1165
16.455078317	1020
16.467285349	1025
16.479492380	995
16.491699411	995
16.503906443	970
16.516113474	1015
16.528320506	940
16.540527537	880
16.552734568	1075
16.564941600	955
16.577148631	915
16.589355663	925
16.601562694	1140
16.613769725	950
16.625976757	1045
16.638183788	995
16.650390820	1040
16.662597851	1000
16.674804882	1050
16.687011914	890
16.699218945	980
16.711425977	1165
16.723633008	965
16.735840039	895
16.748047071	920
16.760254102	850
16.772461134	1060
16.784668165	955
16.796875196	1005
16.809082228	910
16.821289259	910
16.833496290	1035
16.845703322	1010
16.857910353	950
16.870117385	1025
16.882324416	865
16.894531447	990
16.906738479	980
16.918945510	870
16.931152542	820
16.943359573	1020
16.955566604	1015
16.967773636	890
16.979980667	955
16.992187699	900
17.004394730	990
17.016601761	940
17.028808793	805
17.041015824	845
17.053222856	950
17.065429887	895
17.077636918	885
17.089843950	865
17.102050981	920
17.114258012	930
17.126465044	780
17.138672075	840
17.150879107	930
17.163086138	895
17.175293169	870
17.187500201	970
17.199707232	925
17.211914264	830
17.224121295	955
17.236328326	760
17.248535358	870
17.260742389	835
17.272949421	970
17.285156452	925
17.297363483	1045
17.309570515	810
17.321777546	775
17.333984578	840
17.346191609	805
17.358398640	840
17.370605672	885
17.382812703	865
17.395019735	800
17.407226766	970
17.419433797	860
17.431640829	805
17.443847860	760
17.456054891	900
17.468261923	850
17.480468954	790
17.492675986	830
17.504883017	905
17.517090048	840
17.529297080	830
17.541504111	890
17.553711143	865
17.565918174	760
17.578125205	810
17.590332237	805
17.602539268	860
17.614746300	1020
17.626953331	860
17.639160362	845
17.651367394	845
17.663574425	890
17.675781457	810
17.687988488	830
17.700195519	785
17.712402551	750
17.724609582	850
17.736816614	770
17.749023645	815
17.761230676	760
17.773437708	735
17.785644739	955
17.797851770	840
17.810058802	805
17.822265833	710
17.834472865	715
17.846679896	775
17.858886927	735
17.871093959	740
17.883300990	700
17.895508022	735
17.907715053	775
17.919922084	870
17.932129116	765
17.944336147	820
17.956543179	735
17.968750210	850
17.980957241	795
17.993164273	780
18.005371304	740
18.017578336	750
18.029785367	810
18.041992398	800
18.054199430	775
18.066406461	740
18.078613493	695
18.090820524	735
18.103027555	880
18.115234587	765
18.127441618	745
18.139648649	725
18.151855681	750
18.164062712	725
18.176269744	725
18.188476775	730
18.200683806	740
18.212890838	780
18.225097869	720
18.237304901	690
18.249511932	665
18.261718963	665
18.273925995	675
18.286133026	750
18.298340058	765
18.310547089	645
18.322754120	665
18.334961152	605
18.347168183	770
18.359375215	600
18.371582246	655
18.383789277	640
18.395996309	685
18.408203340	755
18.420410372	700
18.432617403	885
18.444824434	720
18.457031466	765
18.469238497	660
18.481445528	715
18.493652560	730
18.505859591	795
18.518066623	640
18.530273654	585
18.542480685	700
18.554687717	700
18.566894748	685
18.579101780	690
18.591308811	710
18.603515842	660
18.615722874	630
18.627929905	620
18.640136937	655
18.652343968	740
18.664550999	710
18.676758031	645
18.688965062	735
18.701172094	695
18.713379125	560
18.725586156	665
18.737793188	785
18.750000219	810
18.762207251	720
18.774414282	695
18.786621313	610
18.798828345	500
18.811035376	650
18.823242407	710
18.835449439	680
18.847656470	650
18.859863502	690
18.872070533	690
18.884277564	685
18.896484596	725
18.908691627	665
18.920898659	735
18.933105690	650
18.945312721	720
18.957519753	700
18.969726784	795
18.981933816	690
18.994140847	685
19.006347878	715
19.018554910	540
19.030761941	595
19.042968973	610
19.055176004	655
19.067383035	635
19.079590067	630
19.091797098	575
19.104004130	660
19.116211161	685
19.128418192	690
19.140625224	625
19.152832255	670
19.165039286	580
19.177246318	560
19.189453349	595
19.201660381	635
19.213867412	570
19.226074443	650
19.238281475	680
19.250488506	605
19.262695538	670
19.274902569	650
19.287109600	550
19.299316632	545
19.311523663	575
19.323730695	635
19.335937726	580
19.348144757	620
19.360351789	605
19.372558820	660
19.384765852	615
19.396972883	605
19.409179914	565
19.421386946	675
19.433593977	670
19.445801008	510
19.458008040	605
19.470215071	585
19.482422103	570
19.494629134	585
19.506836165	620
19.519043197	585
19.531250228	650
19.543457260	565
19.555664291	615
19.567871322	560
19.580078354	605
19.592285385	640
19.604492417	760
19.616699448	570
19.628906479	580
19.641113511	555
19.653320542	650
19.665527574	565
19.677734605	560
19.689941636	630
19.702148668	720
19.714355699	610
19.726562731	540
19.738769762	635
19.750976793	535
19.763183825	500
19.775390856	630
19.787597887	475
19.799804919	620
19.812011950	575
19.824218982	625
19.836426013	590
19.848633044	615
